time,actor,id,durationOrDestinationId
852,T,286,-1
852,T,286,0
853,T,287,-1
853,T,287,1
855,T,288,-1
855,T,288,0
856,S,1,7
858,S,2,12
858,S,0,12
859,T,289,-1
859,T,289,1
859,S,3,14
862,T,290,-1
862,T,290,2
863,S,1,5
867,T,291,-1
867,T,291,1
868,S,1,9
870,T,292,-1
870,S,2,5
870,S,0,11
870,T,292,1
871,T,293,-1
871,T,293,3
873,S,3,5
876,T,294,-1
876,T,294,2
876,S,2,16
877,S,1,15
880,T,295,-1
880,T,295,3
880,S,3,15
881,T,296,-1
881,T,296,0
881,S,0,6
884,T,297,-1
884,T,297,0
887,S,0,13
889,T,298,-1
889,T,298,1
892,T,299,-1
892,T,299,2
892,S,2,14
892,S,1,16
893,T,300,-1
893,T,300,2
895,T,301,-1
895,T,301,3
895,S,3,15
897,T,302,-1
897,T,302,3
899,T,303,-1
899,T,303,1
903,T,304,-1
903,T,304,0
903,S,0,8
905,T,305,-1
905,T,305,0
906,S,2,16
908,S,1,11
909,T,306,-1
909,T,306,1
910,S,3,8
911,T,307,-1
911,S,0,5
911,T,307,2
914,T,308,-1
914,T,308,3
915,T,309,-1
915,T,309,0
916,S,0,14
917,T,310,-1
917,T,310,0
918,T,311,-1
918,S,3,11
918,T,311,3
919,S,1,5
922,S,2,9
923,T,312,-1
923,T,312,2
927,T,313,-1
927,T,313,1
927,S,1,9
929,S,3,14
930,S,0,8
931,S,2,5
932,T,314,-1
932,T,314,1
936,S,1,16
937,T,315,-1
937,T,315,2
937,S,2,11
940,T,316,-1
940,T,316,0
940,S,0,11
944,T,317,-1
944,T,317,3
944,S,3,8
947,T,318,-1
947,T,318,0
951,S,0,9
952,T,319,-1
952,T,319,1
952,S,1,14
956,T,320,-1
956,T,320,3
956,S,3,10
961,T,321,-1
961,T,321,2
961,S,2,11
964,T,322,-1
964,T,322,0
964,S,0,5
966,T,323,-1
966,T,323,3
966,S,3,12
971,T,324,-1
971,T,324,0
971,S,0,11
973,T,325,-1
973,T,325,2
973,S,2,16
975,T,326,-1
975,T,326,1
975,S,1,16
976,T,327,-1
976,T,327,2
980,T,328,-1
980,T,328,3
980,S,3,11
982,T,329,-1
982,T,329,0
982,S,0,9
985,T,330,-1
985,T,330,3
989,S,2,12
990,T,331,-1
990,T,331,0
991,S,0,5
991,S,3,16
995,T,332,-1
995,T,332,1
995,S,1,8
998,T,333,-1
998,T,333,0
998,S,0,15
1002,T,334,-1
1002,T,334,2
1002,S,2,12
1003,T,335,-1
1003,T,335,1
1003,S,1,16
1007,T,336,-1
1007,T,336,3
1007,S,3,14
1010,T,337,-1
1010,T,337,1
1013,T,338,-1
1013,T,338,0
1013,S,0,13
1017,T,339,-1
1017,T,339,2
1017,S,2,16
1019,S,1,6
1020,T,340,-1
1020,T,340,1
1025,T,341,-1
1025,T,341,3
1025,S,3,6
1025,S,1,8
1029,T,342,-1
1029,T,342,0
1029,S,0,9
1030,T,343,-1
1030,T,343,2
1031,T,344,-1
1031,T,344,3
1031,S,3,11
1033,S,2,11
1036,T,345,-1
1036,T,345,1
1036,S,1,5
1041,T,346,-1
1041,T,346,1
1041,S,1,16
1045,T,347,-1
1045,T,347,3
1045,S,3,11
1049,T,348,-1
1049,T,348,0
1049,S,0,15
1054,T,349,-1
1054,T,349,2
1054,S,2,12
1055,T,350,-1
1055,T,350,2
1056,T,351,-1
1056,T,351,3
1056,S,3,5
1059,T,352,-1
1059,T,352,1
1059,S,1,5
1061,T,353,-1
1061,T,353,3
1061,S,3,11
1062,T,354,-1
1062,T,354,3
1063,T,355,-1
1063,T,355,1
1064,S,1,5
1066,T,356,-1
1066,T,356,0
1066,S,0,9
1066,S,2,13
1068,T,357,-1
1068,T,357,1
1069,S,1,9
1071,T,358,-1
1071,T,358,0
1072,S,3,14
1075,T,359,-1
1075,S,0,5
1075,T,359,2
1078,T,360,-1
1078,T,360,1
1078,S,1,6
1079,S,2,11
1080,T,361,-1
1080,T,361,0
1080,S,0,13
1081,T,362,-1
1081,T,362,3
1085,T,363,-1
1085,T,363,1
1085,S,1,13
1086,S,3,12
1090,T,364,-1
1090,T,364,2
1090,S,2,9
1091,T,365,-1
1091,T,365,0
1093,S,0,16
1095,T,366,-1
1095,T,366,0
1098,T,367,-1
1098,T,367,1
1098,S,1,6
1102,T,368,-1
